model,execution_type,db_path,table,sql_query,question,result,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order,exec_profile,VES,sql_tag
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT * FROM `dataset_animali` ORDER BY `Nome` + `Durata vita media` + `Peso medio (kg)` ASC LIMIT 5,"Compute the sum of the columns Nome, Durata vita media, Peso medio (kg) for each row in `dataset_animali`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Cavalluccio marino', 4, 0.05], ['Camaleonte pantera', 5, 0.2], ['Falco pellegrino', 15, 1.0], ['Pappagallo ara', 50, 1.2], ['Albatros urlatore', 50, 11.0]]",0.0,0.643,0.409,0.0,1.0,0.0,0.5,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT * FROM `dataset_animali` ORDER BY `Nome` + `Durata vita media` + `Peso medio (kg)` DESC LIMIT 5,"Compute the sum of the columns Nome, Durata vita media, Peso medio (kg) for each row in `dataset_animali`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Balena azzurra', 90, 140000.0], ['Rinoceronte bianco', 50, 2400.0], ['Elefante africano', 70, 6000.0], ['Ippopotamo', 40, 1500.0], ['Giraffa', 25, 1200.0]]",0.0,1.0,0.75,0.0,1.0,0.0,0.5,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT * FROM `dataset_animali` ORDER BY `Classe` + `Peso medio (kg)` ASC LIMIT 5,"Compute the sum of the columns Classe, Peso medio (kg) for each row in `dataset_animali`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Pesce', 0.05], ['Rettile', 0.2], ['Uccello', 1.0], ['Uccello', 1.2], ['Rettile', 6.0]]",0.0,1.0,0.348,0.0,1.0,0.0,0.5,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT * FROM `dataset_animali` ORDER BY `Classe` + `Peso medio (kg)` DESC LIMIT 5,"Compute the sum of the columns Classe, Peso medio (kg) for each row in `dataset_animali`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Mammifero', 140000.0], ['Mammifero', 6000.0], ['Mammifero', 2400.0], ['Mammifero', 1500.0], ['Mammifero', 1200.0]]",0.0,1.0,0.3,0.0,1.0,0.0,0.5,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT * FROM `dataset_animali` ORDER BY `Habitat` + `Peso medio (kg)` ASC LIMIT 5,"Compute the sum of the columns Habitat, Peso medio (kg) for each row in `dataset_animali`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Barriere coralline', 0.05], ['Foreste del Madagascar', 0.2], ['Falesie e aree urbane', 1.0], ['Foreste pluviali', 1.2], ['Montagne', 6.0]]",0.0,1.0,0.435,0.0,1.0,0.0,0.5,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT * FROM `dataset_animali` ORDER BY `Habitat` + `Peso medio (kg)` DESC LIMIT 5,"Compute the sum of the columns Habitat, Peso medio (kg) for each row in `dataset_animali`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Oceani', 140000.0], ['Savane africane', 6000.0], ['Fiumi africani', 1500.0], ['Savane africane', 2400.0], ['Savane', 1200.0]]",0.0,1.0,0.45,0.0,1.0,0.0,0.5,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT * FROM `dataset_animali` ORDER BY `Nome` + `Classe` + `Durata vita media` ASC LIMIT 5,"Compute the sum of the columns Nome, Classe, Durata vita media for each row in `dataset_animali`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Cavalluccio marino', 'Pesce', 4], ['Camaleonte pantera', 'Rettile', 5], ['Falco pellegrino', 'Uccello', 15], ['Albatros urlatore', 'Uccello', 50], ['Pappagallo ara', 'Uccello', 50]]",0.0,0.5,0.261,0.0,1.0,0.0,0.5,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT * FROM `dataset_animali` ORDER BY `Nome` + `Classe` + `Durata vita media` DESC LIMIT 5,"Compute the sum of the columns Nome, Classe, Durata vita media for each row in `dataset_animali`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Tartaruga gigante', 'Rettile', 100], ['Balena azzurra', 'Mammifero', 90], ['Elefante africano', 'Mammifero', 70], ['Coccodrillo del Nilo', 'Rettile', 70], ['Squalo bianco', 'Pesce', 70]]",0.0,1.0,0.55,0.0,1.0,0.0,0.5,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT `Nome` FROM `dataset_animali` ORDER BY `Nome` ASC LIMIT 5,Select only the column `Nome` from `dataset_animali`. Sort it in ascending order and return the first 5 values.,"[['Albatros urlatore'], ['Aquila reale'], ['Balena azzurra'], ['Canguro rosso'], ['Camaleonte pantera']]",0.0,1.0,1.0,1.0,1.0,1.0,0.95,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT `Nome` FROM `dataset_animali` ORDER BY `Nome` DESC LIMIT 5,Select only the column `Nome` from `dataset_animali`. Sort it in descending order and return the first 5 values.,"[['Tigre del Bengala'], ['Tartaruga gigante'], ['Squalo bianco'], ['Pitone reticolato'], ['Pinguino imperatore']]",0.0,0.8,0.8,0.0,1.0,0.8,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT `Classe` FROM `dataset_animali` ORDER BY `Classe` ASC LIMIT 5,Select only the column `Classe` from `dataset_animali`. Sort it in ascending order and return the first 5 values.,"[['Mammifero'], ['Mammifero'], ['Mammifero'], ['Mammifero'], ['Mammifero']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT `Classe` FROM `dataset_animali` ORDER BY `Classe` DESC LIMIT 5,Select only the column `Classe` from `dataset_animali`. Sort it in descending order and return the first 5 values.,"[['Uccello'], ['Uccello'], ['Uccello'], ['Uccello'], ['Pesce']]",0.0,0.5,1.0,0.0,1.0,0.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT `Habitat` FROM `dataset_animali` ORDER BY `Habitat` ASC LIMIT 5,Select only the column `Habitat` from `dataset_animali`. Sort it in ascending order and return the first 5 values.,"[['Antartide'], ['Barriere coralline'], ['Deserti australiani'], ['Falesie e aree urbane'], ['Foreste']]",0.0,0.8,0.8,0.0,1.0,0.8,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT `Habitat` FROM `dataset_animali` ORDER BY `Habitat` DESC LIMIT 5,Select only the column `Habitat` from `dataset_animali`. Sort it in descending order and return the first 5 values.,"[['Savane africane'], ['Savane africane'], ['Savane'], ['Savane'], ['Oceani']]",0.0,0.667,0.667,0.0,1.0,0.667,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT `Durata vita media` FROM `dataset_animali` ORDER BY `Durata vita media` ASC LIMIT 5,Select only the column `Durata vita media` from `dataset_animali`. Sort it in ascending order and return the first 5 values.,"[[4], [5], [12], [13], [14]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT `Durata vita media` FROM `dataset_animali` ORDER BY `Durata vita media` DESC LIMIT 5,Select only the column `Durata vita media` from `dataset_animali`. Sort it in descending order and return the first 5 values.,"[[100], [90], [70], [70], [70]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT `Peso medio (kg)` FROM `dataset_animali` ORDER BY `Peso medio (kg)` ASC LIMIT 5,Select only the column `Peso medio (kg)` from `dataset_animali`. Sort it in ascending order and return the first 5 values.,"[[0.05], [0.2], [1.0], [1.2], [6.0]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_animali,SELECT `Peso medio (kg)` FROM `dataset_animali` ORDER BY `Peso medio (kg)` DESC LIMIT 5,Select only the column `Peso medio (kg)` from `dataset_animali`. Sort it in descending order and return the first 5 values.,"[[140000.0], [6000.0], [2400.0], [1500.0], [1200.0]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Tipo` ASC LIMIT 5,"List the top 5 rows from the table `dataset_auto`, sorted by the column `Tipo` in ascending order.","[['Panda', 'Fiat', 2020, 'Citycar', 69, 4.9, 'Italia'], ['500e', 'Fiat', 2023, 'Citycar', 118, 0.0, 'Italia'], ['Aygo X', 'Toyota', 2022, 'Citycar', 72, 4.8, 'Repubblica Ceca'], ['Golf VIII', 'Volkswagen', 2021, 'Berlina', 130, 5.1, 'Germania'], ['Model 3', 'Tesla', 2022, 'Berlina', 283, 0.0, 'USA']]",0.0,0.5,0.538,0.0,1.0,0.4,1.0,FULL_NORMAL,,ORDERBY-SINGLE
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Tipo` DESC LIMIT 5,"List the top 5 rows from the table `dataset_auto`, sorted by the column `Tipo` in descending order.","[['Qashqai', 'Nissan', 2021, 'SUV', 140, 6.2, 'Regno Unito'], ['CX-5', 'Mazda', 2021, 'SUV', 165, 6.8, 'Giappone'], ['XC60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Svezia'], ['Tucson', 'Hyundai', 2022, 'SUV', 150, 6.4, 'Corea del Sud'], ['Sportage', 'Kia', 2023, 'SUV', 160, 6.3, 'Corea del Sud']]",0.0,0.857,0.857,0.0,1.0,0.8,1.0,FULL_NORMAL,,ORDERBY-SINGLE
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Cavalli` ASC LIMIT 5,"List the top 5 rows from the table `dataset_auto`, sorted by the column `Cavalli` in ascending order.","[['Panda', 'Fiat', 2020, 'Citycar', 69, 4.9, 'Italia'], ['Aygo X', 'Toyota', 2022, 'Citycar', 72, 4.8, 'Repubblica Ceca'], ['Sandero', 'Dacia', 2021, 'Hatchback', 90, 5.0, 'Romania'], ['Clio V', 'Renault', 2021, 'Hatchback', 90, 4.3, 'Francia'], ['500e', 'Fiat', 2023, 'Citycar', 118, 0.0, 'Italia']]",0.0,0.857,0.857,0.0,1.0,0.8,0.9,FULL_NORMAL,,ORDERBY-SINGLE
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Cavalli` DESC LIMIT 5,"List the top 5 rows from the table `dataset_auto`, sorted by the column `Cavalli` in descending order.","[['Model 3', 'Tesla', 2022, 'Berlina', 283, 0.0, 'USA'], ['XC60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Svezia'], ['Outlander PHEV', 'Mitsubishi', 2021, 'SUV', 224, 2.0, 'Giappone'], ['Giulia', 'Alfa Romeo', 2022, 'Berlina', 200, 6.0, 'Italia'], ['EQA', 'Mercedes-Benz', 2023, 'SUV', 190, 0.0, 'Germania']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-SINGLE
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Anno` ASC LIMIT 5,"List the top 5 rows from the table `dataset_auto`, sorted by the column `Anno` in ascending order.","[['Panda', 'Fiat', 2020, 'Citycar', 69, 4.9, 'Italia'], ['Talisman', 'Renault', 2020, 'Berlina', 160, 5.5, 'Francia'], ['Golf VIII', 'Volkswagen', 2021, 'Berlina', 130, 5.1, 'Germania'], ['Qashqai', 'Nissan', 2021, 'SUV', 140, 6.2, 'Regno Unito'], ['Clio V', 'Renault', 2021, 'Hatchback', 90, 4.3, 'Francia']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-SINGLE
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Anno` DESC LIMIT 5,"List the top 5 rows from the table `dataset_auto`, sorted by the column `Anno` in descending order.","[['Yaris Cross', 'Toyota', 2023, 'SUV', 116, 4.7, 'Giappone'], ['500e', 'Fiat', 2023, 'Citycar', 118, 0.0, 'Italia'], ['Sportage', 'Kia', 2023, 'SUV', 160, 6.3, 'Corea del Sud'], ['EQA', 'Mercedes-Benz', 2023, 'SUV', 190, 0.0, 'Germania'], ['Model 3', 'Tesla', 2022, 'Berlina', 283, 0.0, 'USA']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-SINGLE
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Modello` ASC LIMIT 5,"List the top 5 rows from the table `dataset_auto`, sorted by the column `Modello` in ascending order.","[['208', 'Peugeot', 2022, 'Hatchback', 100, 4.5, 'Francia'], ['500e', 'Fiat', 2023, 'Citycar', 118, 0.0, 'Italia'], ['A4', 'Audi', 2022, 'Berlina', 150, 5.7, 'Germania'], ['Aygo X', 'Toyota', 2022, 'Citycar', 72, 4.8, 'Repubblica Ceca'], ['Clio V', 'Renault', 2021, 'Hatchback', 90, 4.3, 'Francia']]",0.0,0.867,0.812,0.0,1.0,0.8,1.0,FULL_NORMAL,,ORDERBY-SINGLE
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Modello` DESC LIMIT 5,"List the top 5 rows from the table `dataset_auto`, sorted by the column `Modello` in descending order.","[['Yaris Cross', 'Toyota', 2023, 'SUV', 116, 4.7, 'Giappone'], ['XC60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Svezia'], ['X-Leaf', 'Nissan', 2022, 'Hatchback', 150, 0.0, 'Giappone'], ['XC-60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Svezia'], ['XC60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Svezia']]",0.0,0.737,0.5,0.0,1.0,0.2,1.0,FULL_NORMAL,,ORDERBY-SINGLE
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Modello` + `Marca` + `Tipo` ASC LIMIT 5,"Compute the sum of the columns Modello, Marca, Tipo for each row in `dataset_auto`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['208', 'Peugeot', 2022, 'Hatchback', 100, 4.5, 'Francia'], ['500e', 'Fiat', 2023, 'Citycar', 118, 0.0, 'Italia'], ['A4', 'Audi', 2022, 'Berlina', 150, 5.7, 'Germania'], ['Aygo X', 'Toyota', 2022, 'Citycar', 72, 4.8, 'Repubblica Ceca'], ['Clio V', 'Renault', 2021, 'Hatchback', 90, 4.3, 'Francia']]",0.0,0.333,0.312,0.0,1.0,0.0,0.5,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Modello` + `Marca` + `Tipo` DESC LIMIT 5,"Compute the sum of the columns Modello, Marca, Tipo for each row in `dataset_auto`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Yaris Cross', 'Toyota', 2023, 'SUV', 116, 4.7, 'Giappone'], ['XC60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Svezia'], ['XC60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Svezia'], ['XC60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Svezia'], ['XC60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Svezia']]",0.0,0.154,0.069,0.0,1.0,0.0,0.5,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Marca` + `Cavalli` + `Paese di produzione` ASC LIMIT 5,"Compute the sum of the columns Marca, Cavalli, Paese di produzione for each row in `dataset_auto`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Aygo X', 'Toyota', 2022, 'Citycar', 72, 4.8, 'Repubblica Ceca'], ['Panda', 'Fiat', 2020, 'Citycar', 69, 4.9, 'Italia'], ['500e', 'Fiat', 2023, 'Citycar', 118, 0.0, 'Italia'], ['Clio V', 'Renault', 2021, 'Hatchback', 90, 4.3, 'Francia'], ['Sandero', 'Dacia', 2021, 'Hatchback', 90, 5.0, 'Romania']]",0.0,0.857,0.857,0.0,1.0,0.8,0.9,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Marca` + `Cavalli` + `Paese di produzione` DESC LIMIT 5,"Compute the sum of the columns Marca, Cavalli, Paese di produzione for each row in `dataset_auto`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Model 3', 'Tesla', 2022, 'Berlina', 283, 0.0, 'USA'], ['XC60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Svezia'], ['Outlander PHEV', 'Mitsubishi', 2021, 'SUV', 224, 2.0, 'Giappone'], ['EQA', 'Mercedes-Benz', 2023, 'SUV', 190, 0.0, 'Germania'], ['Giulia', 'Alfa Romeo', 2022, 'Berlina', 200, 6.0, 'Italia']]",0.0,1.0,1.0,1.0,1.0,1.0,0.95,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Modello` + `Marca` + `Anno` ASC LIMIT 5,"Compute the sum of the columns Modello, Marca, Anno for each row in `dataset_auto`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Aygo X', 'Toyota', 2022, 'Citycar', 72, 4.8, 'Repubblica Ceca'], ['Panda', 'Fiat', 2020, 'Citycar', 69, 4.9, 'Italia'], ['Sandero', 'Dacia', 2021, 'Hatchback', 90, 5.0, 'Romania'], ['Clio V', 'Renault', 2021, 'Hatchback', 90, 4.3, 'Francia'], ['208', 'Peugeot', 2022, 'Hatchback', 100, 4.5, 'Francia']]",0.0,0.5,0.483,0.0,1.0,0.4,1.0,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Modello` + `Marca` + `Anno` DESC LIMIT 5,"Compute the sum of the columns Modello, Marca, Anno for each row in `dataset_auto`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Talisman', 'Renault', 2020, 'Berlina', 160, 5.5, 'Francia'], ['Model 3', 'Tesla', 2022, 'Berlina', 283, 0.0, 'USA'], ['Giulia', 'Alfa Romeo', 2022, 'Berlina', 200, 6.0, 'Italia'], ['Serie 3', 'BMW', 2022, 'Berlina', 184, 5.6, 'Germania'], ['XC60', 'Volvo', 2022, 'SUV', 250, 7.1, 'Svezia']]",0.0,0.241,0.241,0.0,1.0,0.0,0.5,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Modello` + `Marca` ASC LIMIT 5,"Compute the sum of the columns Modello, Marca for each row in `dataset_auto`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Aygo X', 'Toyota', 2022, 'Citycar', 72, 4.8, 'Repubblica Ceca'], ['Panda', 'Fiat', 2020, 'Citycar', 69, 4.9, 'Italia'], ['500e', 'Fiat', 2023, 'Citycar', 118, 0.0, 'Italia'], ['Clio V', 'Renault', 2021, 'Hatchback', 90, 4.3, 'Francia'], ['Sandero', 'Dacia', 2021, 'Hatchback', 90, 5.0, 'Romania']]",0.0,0.429,0.375,0.0,1.0,0.2,1.0,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Modello` + `Marca` DESC LIMIT 5,"Compute the sum of the columns Modello, Marca for each row in `dataset_auto`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Yaris Cross', 'Toyota', 2023, 'SUV', 116, 4.7, 'Giappone'], ['Model 3', 'Tesla', 2022, 'Berlina', 283, 0.0, 'USA'], ['EQA', 'Mercedes-Benz', 2023, 'SUV', 190, 0.0, 'Germania'], ['Sportage', 'Kia', 2023, 'SUV', 160, 6.3, 'Corea del Sud'], ['Outlander PHEV', 'Mitsubishi', 2021, 'SUV', 224, 2.0, 'Giappone']]",0.0,0.357,0.345,0.0,1.0,0.2,1.0,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Anno` + `Paese di produzione` ASC LIMIT 5,"Compute the sum of the columns Anno, Paese di produzione for each row in `dataset_auto`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Sandero', 'Dacia', 2021, 'Hatchback', 90, 5.0, 'Romania'], ['Aygo X', 'Toyota', 2022, 'Citycar', 72, 4.8, 'Repubblica Ceca'], ['Leon', 'SEAT', 2021, 'Hatchback', 130, 5.2, 'Spagna'], ['Panda', 'Fiat', 2020, 'Citycar', 69, 4.9, 'Italia'], ['500e', 'Fiat', 2023, 'Citycar', 118, 0.0, 'Italia']]",0.0,0.379,0.379,0.0,1.0,0.2,1.0,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT * FROM `dataset_auto` ORDER BY `Anno` + `Paese di produzione` DESC LIMIT 5,"Compute the sum of the columns Anno, Paese di produzione for each row in `dataset_auto`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Model 3', 'Tesla', 2022, 'Berlina', 283, 0.0, 'USA'], ['EQA', 'Mercedes-Benz', 2023, 'SUV', 190, 0.0, 'Germania'], ['500e', 'Fiat', 2023, 'Citycar', 118, 0.0, 'Italia'], ['Sportage', 'Kia', 2023, 'SUV', 160, 6.3, 'Corea del Sud'], ['Yaris Cross', 'Toyota', 2023, 'SUV', 116, 4.7, 'Giappone']]",0.0,1.0,1.0,1.0,1.0,1.0,0.0499999999999999,FULL_NORMAL,,ORDERBY-ADVANCED
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT `Marca` FROM `dataset_auto` ORDER BY `Marca` ASC LIMIT 5,Select only the column `Marca` from `dataset_auto`. Sort it in ascending order and return the first 5 values.,"[['Alfa Romeo'], ['Audi'], ['BMW'], ['Dacia'], ['Fiat']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT `Marca` FROM `dataset_auto` ORDER BY `Marca` DESC LIMIT 5,Select only the column `Marca` from `dataset_auto`. Sort it in descending order and return the first 5 values.,"[['Volkswagen'], ['Volvo'], ['Tesla'], ['Subaru'], ['SEAT']]",0.0,0.4,0.667,0.0,1.0,0.333,0.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT `Modello` FROM `dataset_auto` ORDER BY `Modello` ASC LIMIT 5,Select only the column `Modello` from `dataset_auto`. Sort it in ascending order and return the first 5 values.,"[['208'], ['500e'], ['A4'], ['Aygo X'], ['Clio V']]",0.0,0.8,0.8,0.0,1.0,0.8,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT `Modello` FROM `dataset_auto` ORDER BY `Modello` DESC LIMIT 5,Select only the column `Modello` from `dataset_auto`. Sort it in descending order and return the first 5 values.,"[['Yaris Cross'], ['XC60'], ['X-Leaf'], ['Tucson'], ['Talisman']]",0.0,0.8,0.8,0.0,1.0,0.8,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT `Anno` FROM `dataset_auto` ORDER BY `Anno` ASC LIMIT 5,Select only the column `Anno` from `dataset_auto`. Sort it in ascending order and return the first 5 values.,"[[2020], [2020], [2021], [2021], [2021]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT `Anno` FROM `dataset_auto` ORDER BY `Anno` DESC LIMIT 5,Select only the column `Anno` from `dataset_auto`. Sort it in descending order and return the first 5 values.,"[[2023], [2023], [2023], [2022], [2022]]",0.0,1.0,1.0,1.0,1.0,0.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT `Paese di produzione` FROM `dataset_auto` ORDER BY `Paese di produzione` ASC LIMIT 5,Select only the column `Paese di produzione` from `dataset_auto`. Sort it in ascending order and return the first 5 values.,"[['Corea del Sud'], ['Corea del Sud'], ['Francia'], ['Francia'], ['Francia']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT `Paese di produzione` FROM `dataset_auto` ORDER BY `Paese di produzione` DESC LIMIT 5,Select only the column `Paese di produzione` from `dataset_auto`. Sort it in descending order and return the first 5 values.,"[['USA'], ['Svezia'], ['Spagna'], ['Romania'], ['Repubblica Ceca']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT `Cavalli` FROM `dataset_auto` ORDER BY `Cavalli` ASC LIMIT 5,Select only the column `Cavalli` from `dataset_auto`. Sort it in ascending order and return the first 5 values.,"[[69], [72], [90], [90], [95]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
GPT-4o-mini,NORMAL,data/db_categorical_simple.sqlite,dataset_auto,SELECT `Cavalli` FROM `dataset_auto` ORDER BY `Cavalli` DESC LIMIT 5,Select only the column `Cavalli` from `dataset_auto`. Sort it in descending order and return the first 5 values.,"[[283], [250], [224], [200], [190]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0,FULL_NORMAL,,ORDERBY-PROJECT
