db_path,table_name,test_category,query,model,AI_answer,SQL_query,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-PROJECT,Project the Original Price ordered in ascending order for the table fitness_trakers and show only the first 14 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['1,599'], ['1,799'], ['1,799'], ['1,999'], ['2,099'], ['2,199'], ['2,299'], ['2,499'], ['2,499'], ['2,499'], ['2,799'], ['2,999'], ['2,999'], ['3,999']]",SELECT `Original Price` FROM `fitness_trakers` ORDER BY `Original Price` ASC LIMIT 14,0.0,0.6,0.5,0.0,1.0,0.333,1.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-PROJECT,Project the Original Price ordered in descending order for the table fitness_trakers and show only the first 14 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['38,500'], ['24,999'], ['23,499'], ['22,999'], ['18,999'], ['18,999'], ['15,999'], ['15,999'], ['14,999'], ['13,999'], ['11,999'], ['10,999'], ['10,999'], ['8,999']]",SELECT `Original Price` FROM `fitness_trakers` ORDER BY `Original Price` DESC LIMIT 14,0.0,0.455,0.455,0.0,1.0,0.455,0.5
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-PROJECT,Project the Display ordered in ascending order for the table fitness_trakers and show only the first 14 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['AMOLED Display'], ['AMOLED Display'], ['AMOLED Display'], ['AMOLED Display'], ['AMOLED Display'], ['AMOLED Display'], ['AMOLED Display'], ['AMOLED Display'], ['LCD Display'], ['LED Display'], ['OLED Display'], ['OLED Display'], ['OLED Display'], ['OLED Display']]",SELECT `Display` FROM `fitness_trakers` ORDER BY `Display` ASC LIMIT 14,0.0,0.5,1.0,0.0,1.0,0.5,1.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-PROJECT,Project the Display ordered in descending order for the table fitness_trakers and show only the first 14 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['AMOLED Display'], ['AMOLED Display'], ['AMOLED Display'], ['AMOLED Display'], ['AMOLED Display'], ['AMOLED Display'], ['AMOLED Display'], ['AMOLED Display'], ['OLED Display'], ['OLED Display'], ['OLED Display'], ['OLED Display'], ['OLED Display'], ['PMOLED Display']]",SELECT `Display` FROM `fitness_trakers` ORDER BY `Display` DESC LIMIT 14,0.0,0.667,0.5,0.0,1.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-PROJECT,Project the Color ordered in ascending order for the table fitness_trakers and show only the first 14 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Black'], ['Black'], ['Black'], ['Black'], ['Black'], ['Black'], ['Black'], ['Black'], ['Black'], ['Black'], ['Black'], ['Black'], ['Black, Blue, Pink'], ['Black, Desert Rose, Lunar White']]",SELECT `Color` FROM `fitness_trakers` ORDER BY `Color` ASC LIMIT 14,0.0,0.667,0.667,0.0,1.0,0.333,1.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-PROJECT,Project the Color ordered in descending order for the table fitness_trakers and show only the first 14 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['White '], ['Violet, black, Grey, Teal, Blue, Red'], ['Storm Blue, Black, Rosewood'], ['Maroon '], ['Lunar White'], ['Lilac '], ['Grey, Pink, Black'], ['Granite Reflective '], ['Dual Color'], ['Desert Rose'], ['Charcoal '], ['Black, Pink, Beige'], ['Black, Blue, Pink'], ['Black']]",SELECT `Color` FROM `fitness_trakers` ORDER BY `Color` DESC LIMIT 14,0.0,0.786,0.786,0.0,1.0,0.786,1.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-PROJECT,Project the Model Name ordered in ascending order for the table fitness_trakers and show only the first 14 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Band - HRX Edition'], ['Band 2'], ['Band 3'], ['Charge 3'], ['Charge 4'], ['Charge 4'], ['FB413LVLV'], ['Flex Small'], ['HMSH01GE'], ['Inspire'], ['Inspire 2'], ['Inspire HR'], ['Lunar'], ['Revolve']]",SELECT `Model Name` FROM `fitness_trakers` ORDER BY `Model Name` ASC LIMIT 14,0.0,0.846,0.917,0.0,1.0,0.833,1.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-PROJECT,Project the Model Name ordered in descending order for the table fitness_trakers and show only the first 14 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Versa Special Edition'], ['Versa 3'], ['Versa 2'], ['Steven Harrington Edition Band'], ['Smart Band 5'], ['Smart Band 5'], ['Smart Band 4'], ['Smart Band 3i'], ['RevolveActive'], ['Revolve'], ['Lunar'], ['Ionic'], ['Inspire 2'], ['Inspire']]",SELECT `Model Name` FROM `fitness_trakers` ORDER BY `Model Name` DESC LIMIT 14,0.0,0.846,0.846,0.0,1.0,0.846,1.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-SINGLE,Show the first 11 entries ordered by restecg in ascending order for the table heart_attack,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[41, 0, 1, 130, 204, 0, 0, 172, 0, 1.4, 2, 0, 2, 1], [63, 1, 3, 145, 233, 1, 0, 150, 0, 2.3, 0, 0, 1, 1], [56, 1, 1, 120, 236, 0, 1, 178, 0, 0.8, 2, 0, 2, 1], [57, 0, 0, 120, 354, 0, 1, 163, 1, 0.6000000000000001, 2, 0, 2, 1], [57, 1, 0, 140, 192, 0, 1, 148, 0, 0.4, 1, 0, 1, 1], [56, 0, 1, 140, 294, 0, 1, 153, 0, 1.3, 1, 0, 2, 1], [44, 1, 1, 120, 263, 0, 1, 173, 0, 0.0, 2, 0, 3, 1], [52, 1, 2, 172, 199, 1, 1, 162, 0, 0.5, 2, 0, 3, 1], [57, 1, 2, 150, 168, 0, 1, 174, 0, 1.6, 2, 0, 2, 1], [54, 1, 0, 140, 239, 0, 1, 160, 0, 1.2, 2, 0, 2, 1], [48, 0, 2, 130, 275, 0, 1, 139, 0, 0.2, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `restecg` ASC LIMIT 11,0.0,0.75,0.75,0.0,1.0,0.545,0.9715
data/db_cut_300.sqlite,heart_attack,ORDERBY-SINGLE,Show the first 11 entries ordered by restecg in descending order for the table heart_attack,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[57, 1, 2, 150, 168, 0, 1, 174, 0, 1.6, 2, 0, 2, 1], [52, 1, 2, 172, 199, 1, 1, 162, 0, 0.5, 2, 0, 3, 1], [41, 0, 1, 130, 204, 0, 1, 172, 0, 1.4, 2, 0, 2, 1], [56, 1, 1, 120, 236, 0, 1, 178, 0, 0.8, 2, 0, 2, 1], [48, 0, 2, 130, 275, 0, 1, 139, 0, 0.2, 2, 0, 2, 1], [49, 1, 1, 130, 266, 0, 1, 171, 0, 0.6000000000000001, 2, 0, 2, 1], [58, 0, 3, 150, 283, 1, 1, 162, 0, 1.0, 2, 0, 2, 1], [50, 0, 2, 120, 219, 0, 1, 158, 0, 1.6, 1, 0, 2, 1], [58, 0, 2, 120, 340, 0, 1, 172, 0, 0.0, 2, 0, 2, 1], [57, 1, 0, 140, 192, 0, 1, 148, 0, 0.4, 1, 0, 1, 1], [57, 0, 1, 140, 294, 0, 0, 153, 0, 1.3, 1, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `restecg` DESC LIMIT 11,0.0,0.773,0.708,0.0,1.0,0.545,0.543
data/db_cut_300.sqlite,heart_attack,ORDERBY-SINGLE,Show the first 11 entries ordered by thal in ascending order for the table heart_attack,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[57, 1, 0, 140, 192, 0, 1, 148, 0, 0.4, 1, 0, 1, 1], [63, 1, 3, 145, 233, 1, 0, 150, 0, 2.3, 0, 0, 1, 1], [49, 1, 1, 130, 266, 0, 1, 171, 0, 0.6000000000000001, 2, 0, 2, 1], [41, 0, 1, 130, 204, 0, 0, 172, 0, 1.4, 2, 0, 2, 1], [56, 1, 1, 120, 236, 0, 1, 178, 0, 0.8, 2, 2, 1], [57, 0, 0, 120, 354, 0, 1, 163, 1, 0.6000000000000001, 2, 0, 2, 1], [56, 0, 1, 140, 294, 0, 0, 153, 0, 1.3, 1, 0, 2, 1], [44, 1, 1, 120, 263, 0, 1, 173, 0, 0.0, 2, 0, 3, 1], [52, 1, 2, 172, 199, 1, 1, 162, 0, 0.5, 2, 0, 3, 1], [48, 0, 2, 130, 275, 0, 1, 139, 0, 0.2, 2, 0, 2, 1], [54, 1, 0, 140, 239, 0, 1, 160, 0, 1.2, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `thal` ASC LIMIT 11,0.0,0.833,0.833,0.0,1.0,0.545,0.9430000000000001
data/db_cut_300.sqlite,heart_attack,ORDERBY-SINGLE,Show the first 11 entries ordered by thal in descending order for the table heart_attack,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[43, 1, 0, 150, 247, 0, 1, 171, 0, 1.5, 2, 0, 3, 1], [52, 1, 2, 172, 199, 1, 1, 162, 0, 0.5, 2, 0, 3, 1], [57, 0, 0, 120, 354, 0, 1, 163, 1, 0.6000000000000001, 2, 0, 2, 1], [57, 1, 0, 140, 192, 0, 1, 148, 0, 0.4, 1, 0, 1, 1], [69, 0, 3, 140, 239, 0, 1, 151, 0, 1.8, 2, 2, 2, 1], [57, 1, 2, 150, 168, 0, 1, 174, 0, 1.6, 2, 0, 2, 1], [49, 1, 1, 130, 266, 0, 1, 171, 0, 0.6000000000000001, 2, 0, 2, 1], [58, 0, 3, 150, 283, 1, 0, 162, 0, 1.0, 2, 0, 2, 1], [48, 0, 2, 130, 275, 0, 1, 139, 0, 0.2, 2, 0, 2, 1], [50, 0, 2, 120, 219, 0, 1, 158, 0, 1.6, 1, 0, 2, 1], [58, 0, 2, 120, 340, 0, 1, 172, 0, 0.0, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `thal` DESC LIMIT 11,0.0,0.558,0.49,0.0,1.0,0.273,1.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-SINGLE,Show the first 11 entries ordered by slope in ascending order for the table heart_attack,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[66, 0, 3, 150, 226, 0, 1, 114, 0, 2.6, 0, 0, 2, 1], [63, 1, 3, 145, 233, 1, 0, 150, 0, 2.3, 0, 0, 1, 1], [37, 1, 2, 130, 250, 0, 1, 187, 0, 3.5, 0, 0, 2, 1], [41, 0, 1, 130, 204, 0, 0, 172, 0, 1.4, 2, 0, 2, 1], [56, 1, 1, 120, 236, 0, 1, 178, 0, 0.8, 2, 0, 2, 1], [57, 0, 0, 120, 354, 0, 1, 163, 1, 0.6000000000000001, 2, 0, 2, 1], [57, 1, 0, 140, 192, 0, 1, 148, 0, 0.4, 1, 0, 1, 1], [56, 0, 1, 140, 294, 0, 0, 153, 0, 1.3, 1, 0, 2, 1], [44, 1, 1, 120, 263, 0, 1, 173, 0, 0.0, 2, 0, 3, 1], [52, 1, 2, 172, 199, 1, 1, 162, 0, 0.5, 2, 0, 3, 1], [57, 1, 2, 150, 168, 0, 1, 174, 0, 1.6, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `slope` ASC LIMIT 11,0.0,0.812,0.75,0.0,1.0,0.636,0.8035
data/db_cut_300.sqlite,heart_attack,ORDERBY-SINGLE,Show the first 11 entries ordered by slope in descending order for the table heart_attack,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[41, 0, 1, 130, 204, 0, 0, 172, 0, 1.4, 2, 0, 2, 1], [56, 1, 1, 120, 236, 0, 1, 178, 0, 0.8, 2, 0, 2, 1], [57, 0, 120, 0, 354, 0, 1, 163, 1, 0.6000000000000001, 2, 0, 2, 1], [44, 1, 1, 120, 263, 0, 1, 173, 0, 0.0, 2, 0, 3, 1], [52, 1, 2, 172, 199, 1, 1, 162, 0, 0.5, 2, 0, 3, 1], [57, 1, 2, 150, 168, 0, 1, 174, 0, 1.6, 2, 0, 2, 1], [54, 1, 0, 140, 239, 0, 1, 160, 0, 1.2, 2, 0, 2, 1], [48, 0, 2, 130, 275, 0, 1, 139, 0, 0.2, 2, 0, 2, 1], [49, 1, 1, 130, 266, 0, 1, 171, 0, 0.6000000000000001, 2, 0, 2, 1], [58, 0, 3, 150, 283, 1, 0, 162, 0, 1.0, 2, 0, 2, 1], [50, 0, 2, 120, 219, 0, 1, 158, 0, 1.6, 1, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `slope` DESC LIMIT 11,0.0,0.913,0.955,0.0,1.0,0.727,1.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-SINGLE,Show the first 11 entries ordered by ca in ascending order for the table heart_attack,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[63, 1, 3, 145, 233, 1, 0, 150, 0, 2.3, 0, 0, 1, 1], [37, 1, 2, 130, 250, 0, 1, 187, 0, 3.5, 0, 0, 2, 1], [41, 0, 1, 130, 204, 0, 0, 172, 0, 1.4, 2, 0, 2, 1], [56, 1, 1, 120, 236, 0, 1, 178, 0, 0.8, 2, 0, 2, 1], [57, 0, 0, 120, 354, 0, 1, 163, 1, 0.6000000000000001, 2, 0, 2, 1], [57, 1, 0, 140, 192, 0, 1, 148, 0, 0.4, 1, 0, 1, 1], [56, 0, 1, 140, 294, 0, 0, 153, 0, 1.3, 1, 0, 2, 1], [44, 1, 1, 120, 263, 0, 1, 173, 0, 0.0, 2, 0, 3, 1], [52, 1, 2, 172, 199, 1, 1, 162, 0, 0.5, 2, 0, 3, 1], [57, 1, 2, 150, 168, 0, 1, 174, 0, 1.6, 2, 0, 2, 1], [54, 1, 0, 140, 239, 0, 1, 160, 0, 1.2, 2, 0, 2, 1]]",SELECT * FROM `heart_attack` ORDER BY `ca` ASC LIMIT 11,0.0,0.979,0.979,0.0,1.0,0.909,1.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-SINGLE,Show the first 11 entries ordered by ca in descending order for the table heart_attack,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[69, 0, 3, 140, 239, 0, 1, 151, 0, 1.8, 2, 2, 2, 1], [58, 0, 3, 150, 283, 1, 0, 162, 0, 1.0, 2, 0, 2, 1], [57, 1, 0, 140, 192, 0, 1, 148, 0, 0.4, 1, 0, 1, 1], [57, 0, 0, 120, 354, 0, 1, 163, 1, 0.6000000000000001, 2, 0, 2, 1], [56, 0, 1, 140, 294, 0, 0, 153, 0, 1.3, 1, 0, 2, 1], [54, 1, 0, 140, 239, 0, 1, 160, 0, 1.2, 2, 0, 2, 1], [52, 1, 2, 172, 199, 1, 1, 162, 0, 0.5, 2, 0, 3, 1], [50, 0, 2, 120, 219, 0, 1, 158, 0, 1.6, 1, 0, 2, 1], [49, 1, 1, 130, 266, 0, 1, 171, 0, 0.6000000000000001, 2, 0, 2, 1], [48, 0, 2, 130, 275, 0, 1, 139, 0, 0.2, 2, 0, 2, 1], [44, 1, 1, 120, 263, 0, 1, 173, 0, 0.0, 2, 0, 3, 1]]",SELECT * FROM `heart_attack` ORDER BY `ca` DESC LIMIT 11,0.0,0.66,0.646,0.0,1.0,0.455,0.95
data/db_cut_300.sqlite,heart_attack,ORDERBY-ADVANCED,"Show the first 20 entries ordered by the sum of [age + oldpeak], in ascending order for the table heart_attack",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `heart_attack` ORDER BY `age` , `oldpeak` ASC LIMIT 20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-ADVANCED,"Show the first 20 entries ordered by the sum of [age + oldpeak], in descending order for the table heart_attack",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `heart_attack` ORDER BY `age` , `oldpeak` DESC LIMIT 20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-ADVANCED,"Show the first 20 entries ordered by the sum of [trestbps + chol + oldpeak], in ascending order for the table heart_attack",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `heart_attack` ORDER BY `trestbps` , `chol` , `oldpeak` ASC LIMIT 20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-ADVANCED,"Show the first 20 entries ordered by the sum of [trestbps + chol + oldpeak], in descending order for the table heart_attack",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `heart_attack` ORDER BY `trestbps` , `chol` , `oldpeak` DESC LIMIT 20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-ADVANCED,"Show the first 20 entries ordered by the sum of [thal + target], in ascending order for the table heart_attack",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `heart_attack` ORDER BY `thal` , `target` ASC LIMIT 20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-ADVANCED,"Show the first 20 entries ordered by the sum of [thal + target], in descending order for the table heart_attack",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `heart_attack` ORDER BY `thal` , `target` DESC LIMIT 20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-ADVANCED,"Show the first 20 entries ordered by the sum of [age + trestbps + exang], in ascending order for the table heart_attack",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `heart_attack` ORDER BY `age` , `trestbps` , `exang` ASC LIMIT 20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-ADVANCED,"Show the first 20 entries ordered by the sum of [age + trestbps + exang], in descending order for the table heart_attack",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `heart_attack` ORDER BY `age` , `trestbps` , `exang` DESC LIMIT 20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-ADVANCED,"Show the first 20 entries ordered by the sum of [sex + cp + restecg], in ascending order for the table heart_attack",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `heart_attack` ORDER BY `sex` , `cp` , `restecg` ASC LIMIT 20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-ADVANCED,"Show the first 20 entries ordered by the sum of [sex + cp + restecg], in descending order for the table heart_attack",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `heart_attack` ORDER BY `sex` , `cp` , `restecg` DESC LIMIT 20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Project the restecg ordered in ascending order for the table heart_attack and show only the first 17 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[0], [0], [0], [0], [0], [0], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]",SELECT `restecg` FROM `heart_attack` ORDER BY `restecg` ASC LIMIT 17,0.0,1.0,1.0,1.0,1.0,0.0,1.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Project the restecg ordered in descending order for the table heart_attack and show only the first 17 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1, 1], [1, 3], [1, 4], [1, 5], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 15], [1, 16], [1, 18], [1, 19], [0, 0], [0, 2], [0, 6]]",SELECT `restecg` FROM `heart_attack` ORDER BY `restecg` DESC LIMIT 17,0.0,0.118,1.0,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Project the chol ordered in ascending order for the table heart_attack and show only the first 17 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[192], [199], [204], [206], [211], [219], [226], [233], [234], [236], [239], [239], [247], [250], [263], [266], [275]]",SELECT `chol` FROM `heart_attack` ORDER BY `chol` ASC LIMIT 17,0.0,0.938,0.938,0.0,1.0,0.938,1.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Project the chol ordered in descending order for the table heart_attack and show only the first 17 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[354], [340], [283], [275], [266], [263], [250], [247], [239], [239], [236], [234], [233], [226], [219], [211], [204]]",SELECT `chol` FROM `heart_attack` ORDER BY `chol` DESC LIMIT 17,0.0,0.938,0.938,0.0,1.0,0.938,1.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Project the thal ordered in ascending order for the table heart_attack and show only the first 17 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1], [1], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [3], [3]]",SELECT `thal` FROM `heart_attack` ORDER BY `thal` ASC LIMIT 17,0.0,0.667,1.0,0.0,1.0,0.5,1.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Project the thal ordered in descending order for the table heart_attack and show only the first 17 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[3], [3], [3], [3], [3], [3], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2]]",SELECT `thal` FROM `heart_attack` ORDER BY `thal` DESC LIMIT 17,0.0,1.0,1.0,1.0,1.0,0.0,1.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Project the target ordered in ascending order for the table heart_attack and show only the first 17 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]",SELECT `target` FROM `heart_attack` ORDER BY `target` ASC LIMIT 17,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Project the target ordered in descending order for the table heart_attack and show only the first 17 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]",SELECT `target` FROM `heart_attack` ORDER BY `target` DESC LIMIT 17,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Project the ca ordered in ascending order for the table heart_attack and show only the first 17 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",SELECT `ca` FROM `heart_attack` ORDER BY `ca` ASC LIMIT 17,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Project the ca ordered in descending order for the table heart_attack and show only the first 17 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",SELECT `ca` FROM `heart_attack` ORDER BY `ca` DESC LIMIT 17,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_cut_300.sqlite,mobiles,ORDERBY-SINGLE,Show the first 24 entries ordered by Launched Price (Dubai) in ascending order for the table mobiles,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `mobiles` ORDER BY `Launched Price (Dubai)` ASC LIMIT 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,mobiles,ORDERBY-SINGLE,Show the first 24 entries ordered by Launched Price (Dubai) in descending order for the table mobiles,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `mobiles` ORDER BY `Launched Price (Dubai)` DESC LIMIT 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,mobiles,ORDERBY-SINGLE,Show the first 24 entries ordered by Launched Price (China) in ascending order for the table mobiles,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `mobiles` ORDER BY `Launched Price (China)` ASC LIMIT 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,mobiles,ORDERBY-SINGLE,Show the first 24 entries ordered by Launched Price (China) in descending order for the table mobiles,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `mobiles` ORDER BY `Launched Price (China)` DESC LIMIT 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,mobiles,ORDERBY-SINGLE,Show the first 24 entries ordered by RAM in ascending order for the table mobiles,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `mobiles` ORDER BY `RAM` ASC LIMIT 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,mobiles,ORDERBY-SINGLE,Show the first 24 entries ordered by RAM in descending order for the table mobiles,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `mobiles` ORDER BY `RAM` DESC LIMIT 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,mobiles,ORDERBY-SINGLE,Show the first 24 entries ordered by Launched Price (Pakistan) in ascending order for the table mobiles,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `mobiles` ORDER BY `Launched Price (Pakistan)` ASC LIMIT 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,mobiles,ORDERBY-SINGLE,Show the first 24 entries ordered by Launched Price (Pakistan) in descending order for the table mobiles,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `mobiles` ORDER BY `Launched Price (Pakistan)` DESC LIMIT 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
