model,execution_type,db_path,table,sql_query,question,result,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `paese` DESC LIMIT 5,"List the top 5 rows from the table `monumenti_reali`, sorted by the column `paese` in descending order.","[['Monte Rushmore', 'USA', 18.0, 1941.0, 'granito'], ['Statua della Libertà', 'USA', 93.0, 1886.0, 'rame'], ['Capitol Hill', 'USA', 88.0, 1800.0, 'arenaria'], ['Sagrada Familia', 'Spagna', 172.5, 1882.0, 'pietra'], ['Alhambra', 'Spagna', 26.0, 1333.0, 'pietra']]",0.0,1.0,1.0,1.0,1.0,1.0,0.85
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `nome` ASC LIMIT 5,"List the top 5 rows from the table `monumenti_reali`, sorted by the column `nome` in ascending order.","[['Acropoli di Atene', 'Grecia', 156.0, -447.0, 'marmo'], ['Alhambra', 'Spagna', 26.0, 1333.0, 'pietra'], ['Angkor Wat', 'Cambogia', 65.0, 1150.0, 'arenaria'], ['Atomium', 'Belgio', 102.0, 1958.0, 'acciaio'], ['Big Ben', 'Regno Unito', 96.0, 1859.0, 'pietra']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `nome` DESC LIMIT 5,"List the top 5 rows from the table `monumenti_reali`, sorted by the column `nome` in descending order.","[['Torre di Pisa', 'Italia', 56.7, 1173.0, 'marmo'], ['Tour Eiffel', 'Francia', 330.0, 1889.0, 'ferro'], ['Taj Mahal', 'India', 73.0, 1643.0, 'marmo'], ['Stonehenge', 'Regno Unito', 4.0, -2500.0, 'sarsen'], ['Statua della Libertà', 'USA', 93.0, 1886.0, 'rame']]",0.0,1.0,1.0,1.0,1.0,1.0,0.95
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `paese` + `anno_costruzione` ASC LIMIT 5,"Compute the sum of the columns paese, anno_costruzione for each row in `monumenti_reali`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Opera House di Sydney', 'Australia', 65.0, 1973.0, 'cemento'], ['Atomium', 'Belgio', 102.0, 1958.0, 'acciaio'], ['Cristo Redentore', 'Brasile', 38.0, 1931.0, 'cemento armato'], ['Angkor Wat', 'Cambogia', 65.0, 1150.0, 'arenaria'], ['CN Tower', 'Canada', 553.3, 1976.0, 'cemento armato']]",0.0,0.043,0.04,0.0,1.0,0.0,0.5
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `paese` + `anno_costruzione` DESC LIMIT 5,"Compute the sum of the columns paese, anno_costruzione for each row in `monumenti_reali`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Burj Khalifa', 'Emirati Arabi Uniti', 828.0, 2010.0, 'acciaio'], ['Opera House di Sydney', 'Australia', 65.0, 1973.0, 'cemento'], ['CN Tower', 'Canada', 553.3, 1976.0, 'cemento armato'], ['Atomium', 'Belgio', 102.0, 1958.0, 'acciaio'], ['Monte Rushmore', 'USA', 18.0, 1941.0, 'granito']]",0.0,1.0,1.0,1.0,1.0,1.0,0.95
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `altezza_m` + `anno_costruzione` ASC LIMIT 5,"Compute the sum of the columns altezza_m, anno_costruzione for each row in `monumenti_reali`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Stonehenge', 'Regno Unito', 4.0, -2500.0, 'sarsen'], ['Piramide di Cheope', 'Egitto', 138.8, -2560.0, 'pietra calcarea'], ['Acropoli di Atene', 'Grecia', 156.0, -447.0, 'marmo'], ['Petra', 'Giordania', 40.0, -300.0, 'arenaria'], ['Grande Muraglia', 'Cina', 7.8, -221.0, 'pietra']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `altezza_m` + `anno_costruzione` DESC LIMIT 5,"Compute the sum of the columns altezza_m, anno_costruzione for each row in `monumenti_reali`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Machu Picchu', 'Perù', 2430.0, 1450.0, 'pietra'], ['Burj Khalifa', 'Emirati Arabi Uniti', 828.0, 2010.0, 'acciaio'], ['CN Tower', 'Canada', 553.3, 1976.0, 'cemento armato'], ['Atomium', 'Belgio', 102.0, 1958.0, 'acciaio'], ['Sagrada Familia', 'Spagna', 172.5, 1882.0, 'pietra']]",0.0,0.826,0.792,0.0,1.0,0.8,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `nome` + `altezza_m` + `anno_costruzione` ASC LIMIT 5,"Compute the sum of the columns nome, altezza_m, anno_costruzione for each row in `monumenti_reali`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Stonehenge', 'Regno Unito', 4.0, -2500.0, 'sarsen'], ['Piramide di Cheope', 'Egitto', 138.8, -2560.0, 'pietra calcarea'], ['Acropoli di Atene', 'Grecia', 156.0, -447.0, 'marmo'], ['Petra', 'Giordania', 40.0, -300.0, 'arenaria'], ['Grande Muraglia', 'Cina', 7.8, -221.0, 'pietra']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `nome` + `altezza_m` + `anno_costruzione` DESC LIMIT 5,"Compute the sum of the columns nome, altezza_m, anno_costruzione for each row in `monumenti_reali`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Machu Picchu', 2430.0, 1450.0], ['Burj Khalifa', 828.0, 2010.0], ['CN Tower', 553.3, 1976.0], ['Tour Eiffel', 330.0, 1889.0], ['Sagrada Familia', 172.5, 1882.0]]",0.0,0.8,0.5,0.0,1.0,0.0,0.5
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `paese` + `materiale` ASC LIMIT 5,"Compute the sum of the columns paese, materiale for each row in `monumenti_reali`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Statua della Libertà', 'USA', 93.0, 1886.0, 'rame'], ['Moai (Isola di Pasqua)', 'Cile', 4.0, 1250.0, 'tufo'], ['Grande Muraglia', 'Cina', 7.8, -221.0, 'pietra'], ['Taj Mahal', 'India', 73.0, 1643.0, 'marmo'], ['Machu Picchu', 'Perù', 2430.0, 1450.0, 'pietra']]",0.0,0.25,0.25,0.0,1.0,0.2,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `paese` + `materiale` DESC LIMIT 5,"Compute the sum of the columns paese, materiale for each row in `monumenti_reali`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Burj Khalifa', 'Emirati Arabi Uniti', 828.0, 2010.0, 'acciaio'], ['Cristo Redentore', 'Brasile', 38.0, 1931.0, 'cemento armato'], ['Piramide di Cheope', 'Egitto', 138.8, -2560.0, 'pietra calcarea'], ['CN Tower', 'Canada', 553.3, 1976.0, 'cemento armato'], ['Big Ben', 'Regno Unito', 96.0, 1859.0, 'pietra']]",0.0,0.208,0.208,0.0,1.0,0.2,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `nome` + `anno_costruzione` ASC LIMIT 5,"Compute the sum of the columns nome, anno_costruzione for each row in `monumenti_reali`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Piramide di Cheope', -2560.0], ['Stonehenge', -2500.0], ['Acropoli di Atene', -447.0], ['Petra', -300.0], ['Grande Muraglia', -221.0]]",0.0,1.0,0.4,0.0,1.0,0.0,0.5
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT * FROM `monumenti_reali` ORDER BY `nome` + `anno_costruzione` DESC LIMIT 5,"Compute the sum of the columns nome, anno_costruzione for each row in `monumenti_reali`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Burj Khalifa', 2010.0], ['Opera House di Sydney', 1973.0], ['CN Tower', 1976.0], ['Atomium', 1958.0], ['Monte Rushmore', 1941.0]]",0.0,1.0,0.417,0.0,1.0,0.0,0.5
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT `nome` FROM `monumenti_reali` ORDER BY `nome` ASC LIMIT 5,Select only the column `nome` from `monumenti_reali`. Sort it in ascending order and return the first 5 values.,"[['Acropoli di Atene'], ['Alhambra'], ['Angkor Wat'], ['Atomium'], ['Big Ben']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT `nome` FROM `monumenti_reali` ORDER BY `nome` DESC LIMIT 5,Select only the column `nome` from `monumenti_reali`. Sort it in descending order and return the first 5 values.,"[['Torre di Pisa'], ['Tour Eiffel'], ['Taj Mahal'], ['Statua della Libertà'], ['Stonehenge']]",0.0,1.0,1.0,1.0,1.0,1.0,0.9
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT `paese` FROM `monumenti_reali` ORDER BY `paese` ASC LIMIT 5,Select only the column `paese` from `monumenti_reali`. Sort it in ascending order and return the first 5 values.,"[['Australia'], ['Belgio'], ['Brasile'], ['Cambogia'], ['Canada']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT `paese` FROM `monumenti_reali` ORDER BY `paese` DESC LIMIT 5,Select only the column `paese` from `monumenti_reali`. Sort it in descending order and return the first 5 values.,"[['USA'], ['USA'], ['USA'], ['Spagna'], ['Spagna']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT `altezza_m` FROM `monumenti_reali` ORDER BY `altezza_m` ASC LIMIT 5,Select only the column `altezza_m` from `monumenti_reali`. Sort it in ascending order and return the first 5 values.,"[[4.0], [4.0], [7.8], [15.0], [18.0]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT `altezza_m` FROM `monumenti_reali` ORDER BY `altezza_m` DESC LIMIT 5,Select only the column `altezza_m` from `monumenti_reali`. Sort it in descending order and return the first 5 values.,"[[2430.0], [828.0], [553.3], [330.0], [172.5]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT `anno_costruzione` FROM `monumenti_reali` ORDER BY `anno_costruzione` ASC LIMIT 5,Select only the column `anno_costruzione` from `monumenti_reali`. Sort it in ascending order and return the first 5 values.,"[[-2560.0], [-2500.0], [-447.0], [-300.0], [-221.0]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT `anno_costruzione` FROM `monumenti_reali` ORDER BY `anno_costruzione` DESC LIMIT 5,Select only the column `anno_costruzione` from `monumenti_reali`. Sort it in descending order and return the first 5 values.,"[[2010.0], [1976.0], [1973.0], [1958.0], [1941.0]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT `materiale` FROM `monumenti_reali` ORDER BY `materiale` ASC LIMIT 5,Select only the column `materiale` from `monumenti_reali`. Sort it in ascending order and return the first 5 values.,"[['acciaio'], ['acciaio'], ['arenaria'], ['arenaria'], ['arenaria']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
Gemini-2.5-Flash,NORMAL,data/db_categorical_simple.sqlite,monumenti_reali,SELECT `materiale` FROM `monumenti_reali` ORDER BY `materiale` DESC LIMIT 5,Select only the column `materiale` from `monumenti_reali`. Sort it in descending order and return the first 5 values.,"[['tufo'], ['travertino'], ['sarsen'], ['rame'], ['pietra calcarea']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
